WBAN|WMO|CallSign|ClimateDivisionCode|ClimateDivisionStateCode|ClimateDivisionStationCode|Name|State|Location|Latitude|Longitude|GroundHeight|StationHeight|Barometer|TimeZone
40504|91348|PTTP|02|91|4751|POHNPEI|PC|WEATHER SERVICE BUILDING|6.967|158.217|123|151|126|11 
40505|91334|PTKK|02|91|4111|WENO ISLAND||CHUUK INTERNATIONAL AIRPORT|7.462|151.858|5|8|8|11 
40604|91366|PKWA|01|91|4375|KWAJALEIN|PC|BUCHOLZ AAF, KWAJALEIN KMR ATOL AP|8.720|167.732|8|26|11|-12 
40710|91376|PKMR|01|91|4460|MAJURO|PC|WEATHER SERVICE OFFICE BUILDING|7.083|171.383|10|10|8|12 
41231|984260|RPMB||||CUBI POINT||NAVAL AIR STATION|14.800|120.267|56|56|63|8 
41414||UAM||||ANDERSEN, MARIANA ISLAND, GUAM||ANDERSEN AFB AIRPORT|13.581|144.924|0|612|0|10 
41415|91212|GUM|03|91|4229|AGANA||GUAM INTERNATIONAL AIRPORT|13.484|144.796|240|250|250|10 
41419||GRO||||ROTA ISLAND, NORTHERN MARIANA IS.||ROTA INTERNATIONAL AIRPORT|14.174|145.243|0|607|0|10 
41420||TNI||||TINIAN ISLAND, NORTHERN MARIANA IS.||TINIAN INTERNATIONAL AIRPORT|14.999|145.621|0|271|0|10 
41606|91245|AWK|01|91|4901|WAKE ISLAND|PC|WAKE ISLAND AIRFIELD|19.280|166.642|11|12|16|12 
41818||GSN||||OBYAN|CQ|FRANCISCO C. ADA/SAIPAN INTERNATIONAL ARPT|15.119|145.729|210|210|212|10 
42215|479330|NFO||||FUTEMA||MARINE CORPS AIR STATION|26.267|127.750|249|246|277|9 
43285|478120|NEG||||SASEBO|JA|NAVSTA|33.167|-129.717|49|49|49|9 
43319|476790|JTA||||ATSUGI||US NAVAL AIR STATION|35.450|139.450|170|170|170|9 
43323|476960|NDT||||YOKOSUKA||NAVAL STATION|35.283|139.667|170|10|176|9 
43324|477640|NEU||||IWAKUNI||AIRFIELD & HARBOR OPERATIONS|34.150|132.233|5|8|12|9 
44402|475800|KQSM||||MISAWA||NAVAL AIR STATION|40.683|141.417|130|130|130|9 
45715||SYA||||SHEMYA|AK|EARECKSON AIR STATION AIRPORT|52.712|174.114|0|97|0|-9 
46401||WCR||||CHANDALAR LAKE|AK|CHANDALAR LAKE AIRPORT|67.504|-148.483|0|1920|0|-9 
46402||IBN||||NABESNA|AK|DEVILS MOUNTAIN LODGE AIRPORT|62.402|-142.995|0|2880|0|-9 
46403||INR||||MCKINLEY PARK|AK|MCKINLEY NATIONAL PARK AIRPORT|63.733|-148.911|0|1720|0|-9 
46404||15Z||||MCCARTHY|AK|MCCARTHY AIRPORT|61.437|-142.904|0|1531|0|-9 
46405||ARC||||ARCTIC VILLAGE|AK|ARCTIC VILLAGE AIRPORT|68.115|-145.579|0|2092|0|-9 
46406||TTW||||CANTWELL|AK|CANTWELL AIRPORT|63.391|-148.956|0|2490|0|-9 
46407||AZK||||EUREKA|AK|SKELTON AIRPORT|61.937|-147.169|0|3289|0|-9 
53119||HJO||||HANFORD|CA|HANFORD MUNICIPAL AIRPORT|36.319|-119.629|244|242|246|-8 
53120||RNM||||RAMONA|CA|RAMONA AIRPORT|33.033|-116.917|1388|1393|1400|-8 
53121||OKB||||OCEANSIDE|CA|OCEANSIDE MUNICIPAL ARPT|33.219|-117.349|24|28|28|-8 
53123||VGT||||LAS VEGAS|NV|NORTH LAS VEGAS AIRPORT|36.212|-115.196|2186|2205|2218|-8 
53126||GEU||||GLENDALE|AZ|GLENDALE MUNICIPAL AIRPORT|33.527|-112.284|1066|1066||-7 
53127||HND||||LAS VEGAS|NV|HENDERSON EXECUTIVE ARPT|35.976|-115.118|2458|2458||-8 
53128||CHD||||CHANDLER|AZ|CHANDLER MUNICIPAL AIRPORT|33.269|-111.801|1243|1243||-7 
53129||AZC||||COLORADO CITY|AZ|COLORADO CITY MUNI AIRPORT|36.960|-113.014|4874|4874||-7 
53130||WHP||||LOS ANGELES|CA|WHITMAN AIRPORT|34.259|-118.413|1003|1003||-8 
53131||3754||||TUCSON 11 W|AZ|SONORA DESERT MUSEUM|32.239|-111.170|2370|2733|99999|-7 
53132||2422||||ELGIN 5 S|AZ|AUDUBON (APPLETON-WHITTELL RESEARCH RANCH|31.591|-110.509|4808|4811|99999|-7 
53135||IFP||||BULLHEAD CITY|AZ|LAUGHLIN/BULLHEAD INTERNATIONAL AIRPORT|35.157|-114.559|0|695|0|-7 
53136||1342||||MERCURY 3 SSW|NV|NEVADA TEST SITE (DESERT ROCK MET LAB)|36.624|-116.023|3281|3284|99999|-8 
53138||A7C2||||BAKER 5 W|NV|GREAT BASIN NATIONAL PARK|39.012|-114.209|6589|6592|99999|-8 
53139||9258||||STOVEPIPE WELLS 1 SW|CA|DEATH VALLEY NATIONAL PARK|36.602|-117.145|81|84|99999|-8 
53141||SLI||||LOS ALAMITOS|CA|LOS ALAMITOS AAF AIRPORT|33.790|-118.052|0|35|0|-8 
53143||SEE||||SAN DIEGO/EL CAJON|CA|GILLESPIE FIELD AIRPORT|32.826|-116.973|0|387|0|-8 
53144||9L2||||EDWARDS|CA|NORTH AUXILIARY AIRFIELD EDWARDS AFB|34.988|-117.865|2283|2278|0|-8 
53145||BJN||||NELLIS AIR FORCE BASE|NV|TONOPAH TEST RANGE #74|37.617|-116.264|0|5760|0|-8 
53146||ALK||||FORT HUACHUCA|AZ|PIONEER AIRFIELD|31.607|-110.428|0|4768|0|-7 
53147||INS||||NELLIS AIR FORCE BASE|NV|INDIAN SPRING AUX AIRFIELD|36.583|-115.667|0|3123|0|-8 
53801||LWB||||LEWISBURG|WV|GREENBRIER VALLEY ARIPORT|37.858|-80.399|2302|2302||-5 
53802||MTO||||MATTOON/CHARLESTON|IL|COLES COUNTY MEMO AIRPORT|39.478|-88.280|708|721|705|-6 
53803||OWB||||OWENSBORO|KY|OWENSBORO-DAVIESS COUNTY AIRPORT|37.740|-87.167|0|406|0|-6 
53808||PIB||||HATTIESBURG-LAUREL|MS|HATTIESBURG-LAUREL RGNL AP|31.467|-89.337|298|298||-6 
53817||MGR||||MOULTRIE|GA|MOULTRIE MUNICIPAL AIRPORT|31.085|-83.803|294|294||-5 
53818||VJI||||ABINGDON|VA|VIRGINIA HIGHLANDS AIRPORT|36.687|-82.033|2087|2087||-5 
53819|72215|FFC||09|6848|ATLANTA|GA|PCHTRE CTY-FALCON FLD ARPT|33.355|-84.567|798|798|837|-5 
53820||GZH||||EVERGREEN|AL|MIDDLETON FIELD AIRPORT|31.416|-87.044|253|258|258|-6 
53822||OLY||||OLNEY-NOBLE|IL|OLNEY-NOBLE AIRPORT|38.722|-88.168|482|482||-6 
53838||GVL||||GAINESVILLE|GA|LEE GILMER MEMORIAL ARPT|34.272|-83.830|1266|1275|1269|-5 
53841||FFT||||FRANKFORT|KY|CAPITAL CITY AIRPORT|38.185|-84.903|773|804|778|-5 
53842||EYE||||INDIANAPOLIS|IN|EAGLE CREEK AIRPARK ARPT|39.825|-86.296|816|823|833|-5 
53843||79J||||ANDALUSIA (FT RUCKER)|AL|ANDALUSIA-OPP MUNICIPAL AIRPORT|31.309|-86.394|0|310|0|-6 
53844||LHQ||||LANCASTER|OH|FAIRFIELD COUNTY AIRPORT|39.756|-82.657|847|869|855|-5 
53846||KNBQ||||KINGS BAY|GA|KINGS BAY/NAVAL STATION|30.800|-81.500|50|50|50|-5 
53847||NDZ||||MILTON|FL|WHITING FIELD NAVAL AIR STATION-SOUTH|30.704|-87.023|178|178|178|-6 
53848||NFJ||||MILTON|FL|CHOCTAW NAVAL OUTLYING FIELD|30.507|-86.960|111|111|111|-6 
53849||KNJW||||MERIDIAN|MS|RANGE B|32.800|-88.833|540|540|540|-6 
53850||CEU||||CLEMSON|SC|OCCONEE COUNTY RGNL ARPT|34.672|-82.886|890|891|884|-5 
53852||DCU||||DECATUR|AL|PRYOR FIELD REGIONAL ARPT|34.653|-86.945|592|592|582|-6 
53853||DTS||||DESTIN|FL|DESTIN-FT.WALTON BEACH APT|30.400|-86.472|20|22|21|-6 
53854||OGB||||ORANGEBURG|SC|ORANGEBURG MUNICIPAL ARPT|33.462|-80.858|196|197|197|-5 
53855||HAO||||HAMILTON|OH|BUTLER CO. REGIONAL ARPT|39.364|-84.525|608|634|616|-5 
53858||PQL||||PASCAGOULA|MS|TRENT LOTT INTL AIRPORT|30.464|-88.532|12|12|46|-6 
53859||MGY||||DAYTON|OH|DAYTON-WRIGHT BROTHERS APT|39.594|-84.226|950|962|951|-5 
53860||CRG||||JACKSONVILLE|FL|CRAIG MUNICIPAL AIRPORT|30.336|-81.515|46|41|47|-5 
53861||LOR||||FORT RUCKER/OZARK|AL|LOWE ARMY HELIPORT (FORT RUCKER)|31.356|-85.751|99999|244|99999|-6 
53862||40J||||PERRY-FOLEY|FL|PERRY-FOLEY AIRPORT|30.072|-83.574|45|45|46|-5 
53863||PDK||||ATLANTA|GA|DEKALB-PEACHTREE AIRPORT|33.875|-84.302|977|992|994|-5 
53864||EET|01|01|1620|ALABASTER|AL|SHELBY COUNTY AIRPORT|33.178|-86.782|565|584|572|-6 
53865||ASD||||SLIDELL|LA|SLIDELL AIRPORT|30.345|-89.821|25|27|32|-6 
53866||GEZ||||SHELBYVILLE|IN|SHELBYVILLE MINUCIPAL ARPT|39.578|-85.803|804|804|813|-5 
53867||CUB||||COLUMBIA|SC|COLUMBIA OWENS DOWNTOWN AP|33.971|-80.996|180|212|186|-5 
53868||OQT||40|6742|OAK RIDGE|TN|OAK RIDGE|36.023|-84.233|910|910|916|-5 
53869||HKA||||BLYTHEVILLE|AR|BLYTHEVILLE MUNI AIRPORT|35.940|-89.831|254|255|259|-6 
53870||AKH||||GASTONIA|NC|GASTONIA MUNICIPAL AIRPORT|35.197|-81.156|790|797|801|-5 
53871||UZA||||ROCK HILL|SC|RK HL/YORK CO/BRYNT FD APT|34.987|-81.058|644|669|665|-5 
53872||EQY||||MONROE|NC|MONROE AIRPORT|35.017|-80.621|668|672|672|-5 
53873||VPC||||CARTERSVILLE|GA|CARTERSVILLE AIRPORT|34.123|-84.849|754|763|743|-5 
53874||GRD||||GREENWOOD|SC|GREENWOOD COUNTY AIRPORT|34.249|-82.159|631|631|612|-5 
53877||46CA||||ASHEVILLE 8 SSW|NC|NORTH CAROLINA ARBORETUM|35.494|-82.614|2148|2151|99999|-5 
53878||55BC||||ASHEVILLE 13 S|NC|NC MOUNTAIN HORTICULTURAL CORPS RES. CENTER|35.419|-82.557|2100|2103|99999|-5 
53879||LXT||||LEE'S SUMMIT|MO|LEE'S SUMMIT MUNICIPAL APT|38.960|-94.371|997|1004|986|-6 
53881||BCB||||BLACKSBURG|VA|VIRGINIA TECH AIRPORT|37.208|-80.401|2132|2132||-5 
53882||BGE||||BAINBRIDGE|GA|DCATR CO INDUS AIRPK ARPT|30.983|-84.633|141|141||-5 
53883||BQK||||BRUNSWICK|GA|BRUNSWICK GOLDEN ISLES APT|31.259|-81.451|26|26||-5 
53884||CCO||||NEWNAN|GA|NEWNAN COWETA COUNTY ARPT|33.312|-84.767|970|970||-5 
53885||DNN||||DALTON|GA|DALTON MUNICIPAL AIRPORT|34.722|-84.867|710|710||-5 
53886||EHR||||HENDERSON|KY|HENDERSON CITY-COUNTY ARPT|37.808|-87.683|386|386||-6 
53887||ENL||||CENTRALIA|IL|CENTRALIA MUNICIPAL ARPT|38.515|-89.084|534|534||-6 
53888||EXX||||LEXINGTON|NC|DAVIDSON COUNTY AIRPORT|35.781|-80.300|733|||-5 
53889||FOA||||FLORA|IL|FLORA MUNICIPAL AIRPORT|38.665|-88.450|472|472||-6 
53890||FQD||||RUTHERFORDTON|NC|RURFTON CO-MARCHMAN FLD AP|35.428|-81.933|1078|1078||-5 
53891||FWC||||FAIRFIELD|IL|FAIRFIELD MUNICIPAL ARPT|38.379|-88.401|436|436||-6 
53892||GEV||||JEFFERSON|NC|ASHE COUNTY AIRPORT|36.432|-81.417|3180|3180||-5 
53893||GTR||||COLUMBUS/W. PT/STARKVILLE|MS|GOLDEN TRIANGLE RGNL APT|33.450|-88.584|264|264||-6 
53894||HEG||||JACKSONVILLE|FL|HERLONG AIRPORT|30.278|-81.801|87|87||-5 
53895||HLX||||GALAX HILLSVILLE|VA|TWIN COUNTY AIRPORT|36.766|-80.817|2693|2693||-5 
53896||HNB||||HUNTINGBURG|IN|HUNTINGBURG AIRPORT|38.249|-86.950|529|529||-5 
53897||HSB||||HARRISBURG|IL|HARRISBURG-RALEIGH AIRPORT|37.811|-88.535|396|396||-6 
53898||IIY||||WASHINGTON|GA|WASHINGTON-WILKES CO ARPT|33.780|-82.801|645|645||-5 
53899||IPJ||||LINCOLNTON|NC|LICONTN-LINCOLN CO RGNL AP|35.483|-81.151|875|875||-5 
53901||UNO||||WEST PLAINS|MO|WEST PLAINS MUNICIPAL ARPT|36.878|-91.903|1231|1228|1225|-6 
53902||CXO||||CONROE|TX|MONTGOMERY COUNTY AIRPORT|30.352|-95.414|235|247|249|-6 
53903||UTS||||HUNTSVILLE|TX|HUNTSVILLE MUNICIPAL ARPT|30.747|-95.587|340|366|345|-6 
53904||SET||||ST CHARLES|MO|ST CHARLES CO SMARTT ARPT|38.929|-90.428|440|438|442|-6 
53905||DTN||16|8441|SHREVEPORT|LA|SHREVEPORT DOWNTOWN ARPT|32.540|-93.744|174|179|178|-6 
53907||GKY||||ARLINGTON|TX|ARLINGTON MUNICIPAL AIRPORT|32.664|-97.094|615|630|611|-6 
53908||RVS||||TULSA|OK|RICHARD LLOYD JONES JR APT|36.039|-95.984|624|625|659|-6 
53909||AFW||||FORT WORTH|TX|FORT WORTH ALLIANCE ARPT|32.973|-97.318|661|722|697|-6 
53910||DWH||||HOUSTON|TX|HOOKS MEMORIAL AIRPT|30.062|-95.553|153|152|155|-6 
53911||TRL||||TERRELL|TX|TERRELL MUNICIPAL AIRPORT|32.710|-96.267|470|475|477|-6 
53912||CRS||||CORSICANA|TX|CAMPBELL FLD-CORSICANA MU|32.027|-96.398|443|446|440|-6 
53913||GOK||||GUTHRIE|OK|GUTHRIE MUNICIPAL AIRPORT|35.850|-97.416|1077|1068|1065|-6 
53914||TKI||||MC KINNEY|TX|MC KINNEY MUNICIPAL ARPT|33.180|-96.590|556|585|590|-6 
53915||ARA||||NEW IBERIA|LA|ACADIANA REGIONAL AIRPORT|30.038|-91.884|16|24|53|-6 
53916||CDJ||||CHILLICOTHE|MO|AGRICULTURAL SCIENCE CENTER|39.823|-93.579|769|769|775|-6 
53917||NEW||||NEW ORLEANS|LA|LAKEFRONT AIRPORT|30.043|-90.028|5|9|12|-6 
53918||BPK||||MOUNTAIN HOME|AR|OZARK REGIONAL AIRPORT|36.369|-92.470|921|928|915|-6 
53919||LLQ||||MONTICELLO|AR|MONTCELO MUNI/ELLIS FLD AP|33.638|-91.751|280|270|277|-6 
53920||RUE||||RUSSELLVILLE|AR|MUNICIPAL AIRPORT|35.258|-93.095|384|403|382|-6 
53921||MWT||||MOUNT IDA|AR|MOUNT IDA|34.547|-93.578|710|702|706|-6 
53922||XNA||||FAYETTEVILLE/SPRINGDALE|AR|NW ARKANSAS REGIONAL ARPT|36.282|-94.307|1274|1319|1272|-6 
53925||DEQ||||DE QUEEN|AR|J.L. HELMS SEVIER CO ARPT|34.047|-94.399|346|355|351|-6 
53926||D65C||||STILLWATER 2 W|OK|OKLAHOMA ST. UNIVERSITY (AG. RESEARCH FARM SITE)|36.118|-97.091|887|890|99999|-6 
53927||E3C6||||STILLWATER 5 WNW|OK|OKLAHOMA STATE UNIVERSITY (EFAW FARM SITE)|36.135|-97.108|885|888|99999|-6 
53928||11R||||BRENHAM|TX|BRENHAM MUNICIPAL AIRPORT|30.219|-96.367|308|308||-6 
53929||1F0||||ARDMORE|OK|ARDMORE DOWNTOWN EXEC ARPT|34.147|-97.117|844|844||-6 
53930||ADH||||ADA|OK|ADA MUNICIPAL AIRPORT|34.804|-96.667|1016|1016||-6 
53931||AIZ||||KAISER LAKE OZARK|MO|LEE C FINE MEMORIAL ARPT|38.096|-92.550|869|869||-6 
53932||AQR||||ATOKA|OK|ATOKA MUNICIPAL AIRPORT|34.398|-96.135|590|590||-6 
53933||AVK||||ALVA|OK|ALVA REGIONAL AIRPORT|36.773|-98.667|1474|1474||-6 
53934||BVX||||BATESVILLE|AR|BATESVILLE REGIONAL ARPT|35.726|-91.635|463|463||-6 
53935||CHK||||CHICKASHA|OK|CHICKASHA MUNICIPAL ARPT|35.096|-97.951|1150|1150||-6 
53936||CQB||||CHANDLER|OK|CHANDLER MUNICIPAL AIRPORT|35.724|-96.817|984|984||-6 
53937||DUA||||DURANT|OK|EAKER FIELD AIRPORT|33.942|-96.384|698|698||-6 
53938||DUC||||DUNCAN|OK|HALLIBURTON FIELD AIRPORT|34.471|-97.951|1113|1113||-6 
53939||EWK||||NEWTON|KS|NEWTON-CITY-COUNTY AIRPORT|38.068|-97.267|1532|1532||-6 
53940||GCM||||CLAREMORE|OK|CLAREMORE REGIONAL AIRPORT|36.294|-95.468|725|725||-6 
53941||GMJ||||GROVE|OK|GROVE MUNICIPAL AIRPORT|36.605|-94.734|833|833||-6 
53942||GTU||||GEORGETOWN|TX|GEORGETOWN MUNICIPAL ARPT|30.679|-97.668|787|787||-6 
53943||IER||||NATCHITOCHES|LA|NATCHITOCHES REGIONAL ARPT|31.736|-93.085|121|121||-6 
53944||IJX||||JACKSONVILLE|IL|JACKSONVILLE MUNICIPAL AIRPORT|39.780|-90.234|624|624||-6 
53945||JAS||||JASPER|TX|JASPER COUNTY-BELL FLD APT|30.886|-94.033|213|213||-6 
53946||JSV||||SALLISAW|OK|SALLISAW MUNICIPAL AIRPORT|35.438|-94.800|528|528||-6 
53947||JWG||||WATONGA|OK|WATONGA AIRPORT|35.864|-98.417|1548|1548||-6 
53948||OCH||||NACOGDOCHES|TX|A L MANGHAM JR RGNL ARPT|31.578|-94.701|355|355||-6 
53949||OKM||||OKMULGEE|OK|OKMULGEE MUNICIPAL AIRPORT|34.668|-95.935|720|720||-6 
53950||PPQ||||PITTSFIELD|IL|PITTSFIELD-PENSTON MUNI AP|39.639|-90.768|710|710||-6 
53951||PVJ||||PAULS VALLEY|OK|PAULS VALLEY MUNI AIRPORT|34.711|-97.217|968|968||-6 
53952||PWG||||WACO|TX|MC GREGOR EXECUTIVE ARPT|31.485|-97.301|592|592||-6 
53953||RKR||||POTEAU|OK|ROBERT S KERR AIRPORT|35.021|-94.617|451|451||-6 
53954||ROG||||ROGERS|AR|ROGERS MUNI-CARTER FLD APT|36.372|-94.101|1353|1353||-6 
53955||SLG||||SILOAM SPRINGS|AR|SMITH FIELD AIRPORT|36.191|-94.484|1193|1193||-6 
53956||TQH||||TAHLEQUAH|OK|TAHLEQUAH MUNICIPAL ARPT|35.929|-95.000|873|873||-6 
53957||WWR||||WOODWARD|OK|WEST WOODWARD AIRPORT|36.437|-99.517|2188|2188||-6 
53958||RSN||||RUSTON|LA|RUSTON REGIONAL AIRPORT|32.514|-92.588|311|311||-6 
53959||AWM||||WEST MEMPHIS|AR|WEST MEMPHIS MUNICIPAL APT|35.135|-90.234|241|214|214|-6 
53960||52B2||||LAFAYETTE 13 SE|LA|UNIVERSITY OF LOUISIANA AT LAFAYETTE|30.092|-91.873|32|35|99999|-6 
53961||41C4||||MONROE 26 N|LA|UPPER OUACHITA NATIONAL WILDLIFE REFUGE|32.883|-92.116|85|88|99999|-6 
53962||OSA||||MOUNT PLEASANT|TX|MOUNT PLEASANT RGNL ARPT|33.096|-94.961|363|363||-6 
53963||LBR||||CLARKSVILLE|TX|CRKVIL-RED RIVER CO ARPT|33.593|-95.064|440|440||-6 
53964||LUD||||DECATUR|TX|DECATUR MUNICIPAL AIRPORT|33.258|-97.581|1047|1047||-6 
53965||RPH||||GRAHAM|TX|GRAHAM MUNICIPAL AIRPORT|33.110|-98.555|1123|1123||-6 
53966||JWY||||MIDLOTHIAN/WAXAHACHIE|TX|MID-WAY REGIONAL AIRPORT|32.456|-96.913|713|713||-6 
53967||GYI||||SHERMAN/DENISON|TX|GRAYSON COUNTY AIRPORT|33.714|-96.674|749|749||-6 
53968||A236||||PALESTINE 6 WNW|TX|NASA (NATIONAL SCIENTIFIC BALLOON FACILITY)|31.780|-95.723|380|383|99999|-6 
53969||F05||||VERNON|TX|WILBARGER COUNTY AIRPORT|34.226|-99.284|1265|1265||-6 
53970||HQZ||||MESQUITE|TX|MESQUITE METROPOLITAN ARPT|32.747|-96.531|447|447||-6 
53971||JSO||||JACKSONVILLE|TX|CHEROKEE COUNTY AIRPORT|31.869|-95.218|677|677||-6 
53972||INJ||||HILLSBORO|TX|HILLSBORO MUNICIPAL ARPT|32.084|-97.097|685|685||-6 
53973||LHB||||HEARNE|TX|HEARNE MUNICIPAL AIRPORT|30.872|-96.622|285|285||-6 
53974||76A4||||MANHATTAN 6 SSW|KS|KANSAS STATE UNIFERSITY|39.103|-96.610|1134|1137|99999|-6 
53975||LNC||||LANCASTER|TX|LANCASTER AIRPORT|32.579|-96.719|501|501||-6 
53976||XBP||||BRIDGEPORT|TX|BRIDGEPORT MUNICIPAL ARPT|33.175|-97.828|852|852||-6 
53977||GDJ||||GRANBURY|TX|GRANBURY MUNICIPAL ARPT|32.444|-97.817|778|778||-6 
53978||JDD||||QUITMAN|TX|WOOD COUNTY AIRPORT, MINEOLA|32.742|-95.496|99999|434|99999|-6 
53979||GYB||||GIDDINGS|TX|GIDDINGS-LEE COUNTY AIRPORT|30.169|-96.980|0|485|0|-6 
53981||CPT||||CLEBURNE|TX|CLEBURNE MUNICIPAL AIRPORT|32.354|-97.434|0|854|0|-6 
53982||JXI||||GILMER|TX|FOX STEPHENS FIELD - GILMER MINICIPAL AIRPORT|32.699|-94.949|415|415||-6 
53983||AQO||||LLANO|TX|LLANO MUNICIPAL AIRPORT|30.784|-98.662|0|1102|0|-6 
53984||GPM||||GRAND PRAIRIE|TX|GRAND PRAIRIE MUNICIPAL AIRPORT|32.698|-97.046|0|589|0|-6 
53985||SRC||||SEARCY|AR|SEARCY MUNICIPAL AIRPORT|35.212|-91.737|0|264|0|-6 
53986||WDG||||ENID|OK|ENID WOODRING REGIONAL AIRPORT|36.379|-97.791|0|1167|0|-6 
53988||BKB||||FORT POLK|LA|FULLERTON LANDING STRIP|31.150|-92.967|0|310|0|-6 
53989||AMM||||FORT RILEY|KS|MULTIPLE PURPOSE RANGE|39.294|-96.926|0|1264|0|-6 
53990||4O4||||IDABEL|OK|MC CURTAIN COUNTY REGIONAL AIRPORT|33.909|-94.859|99999|472|99999|-6 
53991||ACP||||OAKDALE|LA|ALLEN PARISH AIRPORT|30.750|-92.688|99999|107|99999|-6 
53992||BQP||||BASTROP|LA|MOREHOUSE MEMORIAL AIRPORT|32.756|-91.881|99999|167|99999|-6 
53993||CUH||||CUSHING|OK|CUSHING MUNICIPAL AIRPORT|35.950|-96.773|99999|916|99999|-6 
53995||L75||||SULPHUR|LA|SOUTHLAND FIELD AIRPORT|30.131|-93.376|99999|11|99999|-6 
53996||MEZ||||MENA|AR|MENA INTERMOUNTAIN MUNICIPAL AIRPORT|34.545|-94.203|99999|1079|99999|-6 
53997||MKN||||COMANCHE|TX|COMANCHE COUNTY-CITY AIRPORT|31.917|-98.600|99999|1388|99999|-6 
53998||ORG||||ORANGE|TX|ORANGE COUNTY AIRPORT|30.069|-93.804|99999|13|99999|-6 
53999||RQO||||EL RENO|OK|EL RENO REGIONAL AIRPORT|35.473|-98.006|99999|1417|99999|-6 
54704||OWD||||NORWOOD|MA|NORWOOD MEMORIAL AIRPORT|42.191|-71.174|45|50|67|-5 
54707||234||||POINT PETRE||POINT PETRE , ONT.|43.833|-77.150|259|259||-5 
54712||332||||MONTREAL / MIRABEL||MONTREAL / MIRABEL|45.683|-74.033|269|269||-5 
54713||271||||BURLINGTON PIERS||BURLINGTON PIERS|43.300|-79.800|253|253||-5 
54719||204||||MANIWAKI||MANIWAKI|46.283|-76.000|656|656||-5 
54723||MUI||||FORT INDIANTOWN GAP (ANNVILLE)|PA|MUIR ARMY AIRFIELD (FORT INDIANTOWN GAP)|40.435|-76.569|0|489|0|-5 
54728||HIE||||WHITEFIELD|NH|MT WASHINGTON RGNL AIRPORT|44.368|-71.545|1042|1074|1047|-5 
54732||119||||BARRIE||BARRIE, ONT.|44.383|-79.783|968|968||-5 
54733||BVY||||BEVERLY|MA|BEVERLY MUNICIPAL AIRPORT|42.584|-70.918|85|108|116|-5 
54734||DXR||||DANBURY|CT|DANBURY MUNICIPAL AIRPORT|41.371|-73.483|455|457|458|-5 
54735||LBE||||LATROBE|PA|ARNOLD PALMER REGIONAL APT|40.276|-79.400|1185|1185||-5 
54736||LCI||||LACONIA|NH|LACONIA MUNICIPAL AIRPORT|43.573|-71.417|545|545||-5 
54737||LNS||||LANCASTER|PA|LANCASTER AIRPORT|40.120|-76.294|400|403|415|-5 
54738||MMU||||MORRISTOWN|NJ|MORRISTOWN MUNICIPAL AIRPORT|40.799|-74.415|0|187|0|-5 
54739||UNV||||STATE COLLEGE|PA|UNIVERSITY PARK AIRPORT|40.849|-77.835|1239|1239||-5 
54740||VSF||||SPRINGFIELD|VT|HARTNESS ST (SPNGFLD) ARPT|43.344|-72.518|573|577|579|-5 
54742||1V4||||SAINT JOHNSBURY|VT|FAIRBANKS MUSEUM|44.419|-72.019|274|697|694|-5 
54743||CDW||||CALDWELL|NJ|ESSEX COUNTY AIRPORT|40.876|-74.283|173|175|213|-5 
54746||MSV||||MONTICELLO|NY|SULLIVAN COUNTY INTL ARPT|41.701|-74.784|0|1403|0|-5 
54750||137||||Ile D'Orleans||Ile D'Orleans Automated Reporting Station|47.000|-70.817|16|16||-5 
54751||221||||PORT COLBORNE||PORT COLBORNE AUTOMATED REPORTING STATION|42.867|-79.250|604|604||-5 
54752||OQU||||NORTH KINGSTOWN|RI|QUONSET STATE AIRPORT|41.597|-71.412|0|18|0|-5 
54754||ASH||||NASHUA|NH|BOIRE FIELD AIRPORT|42.782|-71.515|0|200|0|-5 
54756||ORE||||ORANGE|MA|ORANGE MUNICIPAL AIRPORT|42.570|-72.291|550|555|541|-5 
54757||ELZ||||WELLSVILLE|NY|MUNI ARPT,TARANTINE FLD AP|42.109|-77.992|2085|2113|2122|-5 
54760||BLM||||BELMAR/FARMINGDALE|NJ|MONMOUTH EXECUTIVE AIRPORT|40.187|-74.117|159|159||-5 
54767||IJD||||WILLIMANTIC|CT|WINDHAM AIRPORT|41.742|-72.184|242|247|250|-5 
54768||AQW||||NORTH ADAMS|MA|HARRIMAN-AND-WEST AIRPORT|42.696|-73.171|648|654|649|-5 
54769||PYM||||PLYMOUTH|MA|PLYMOUTH MUNICIPAL AIRPORT|41.910|-70.729|143|149|145|-5 
54770||AFN||27|4303|JAFFREY|NH|JAFFREY MINI-SLVR RNCH APT|42.805|-72.004|1014|1040|1021|-5 
54771||MVL||43|5376|MORRISVILLE|VT|MORRISVILLE-STOWE ST ARPT|44.534|-72.614|738|732|735|-5 
54772||IZG||||FRYEBURG|ME|EASTERN SLOPES RGNL ARPT|43.991|-70.948|450|452|447|-5 
54773||FZY||||FULTON|NY|OSWEGO COUNTY AIRPORT|43.350|-76.385|468|475|457|-5 
54777||TAN||||TAUNTON|MA|TAUNTON MUNICIPAL AIRPORT|41.876|-71.021|26|43|27|-5 
54778||PEO||||PENN YAN|NY|PENN YAN AIRPORT|42.643|-77.056|880|903|843|-5 
54779||12N||||ANDOVER|NJ|AEROFLEX-ANDOVER AIRPORT|41.009|-74.737|585|583|585|-5 
54780||MTP||||MONTAUK|NY|MONTAUK AIRPORT|41.073|-71.923|7|7|13|-5 
